Count_Id,Year_Wk,Year,Month,Week_Number,Project,Date,Stlhd,TempC
20020520,2002_21,2002,5,21,Bonneville,5/20/2002,77.0,12.7
20020521,2002_21,2002,5,21,Bonneville,5/21/2002,78.0,12.8
20020522,2002_21,2002,5,21,Bonneville,5/22/2002,57.0,13.0
20020523,2002_21,2002,5,21,Bonneville,5/23/2002,72.0,13.0
20020524,2002_21,2002,5,21,Bonneville,5/24/2002,87.0,13.2
20020525,2002_21,2002,5,21,Bonneville,5/25/2002,99.0,13.5
20020526,2002_22,2002,5,22,Bonneville,5/26/2002,147.0,13.7
20020527,2002_22,2002,5,22,Bonneville,5/27/2002,150.0,13.7
20020528,2002_22,2002,5,22,Bonneville,5/28/2002,215.0,13.7
20020529,2002_22,2002,5,22,Bonneville,5/29/2002,248.0,13.7
20020530,2002_22,2002,5,22,Bonneville,5/30/2002,167.0,14.0
20020531,2002_22,2002,5,22,Bonneville,5/31/2002,138.0,14.3
20020601,2002_22,2002,6,22,Bonneville,6/1/2002,173.0,14.5
20020602,2002_23,2002,6,23,Bonneville,6/2/2002,107.0,14.5
20020603,2002_23,2002,6,23,Bonneville,6/3/2002,241.0,14.7
20020604,2002_23,2002,6,23,Bonneville,6/4/2002,261.0,14.9
20020605,2002_23,2002,6,23,Bonneville,6/5/2002,254.0,14.9
20020606,2002_23,2002,6,23,Bonneville,6/6/2002,307.0,14.6
20020607,2002_23,2002,6,23,Bonneville,6/7/2002,240.0,14.3
20020608,2002_23,2002,6,23,Bonneville,6/8/2002,262.0,14.3
20020609,2002_24,2002,6,24,Bonneville,6/9/2002,226.0,14.5
20020610,2002_24,2002,6,24,Bonneville,6/10/2002,223.0,14.6
20020611,2002_24,2002,6,24,Bonneville,6/11/2002,242.0,14.8
20020612,2002_24,2002,6,24,Bonneville,6/12/2002,343.0,14.8
20020613,2002_24,2002,6,24,Bonneville,6/13/2002,391.0,14.9
20020614,2002_24,2002,6,24,Bonneville,6/14/2002,492.0,15.0
20020615,2002_24,2002,6,24,Bonneville,6/15/2002,475.0,15.2
20020616,2002_25,2002,6,25,Bonneville,6/16/2002,423.0,15.2
20020617,2002_25,2002,6,25,Bonneville,6/17/2002,457.0,15.2
20020618,2002_25,2002,6,25,Bonneville,6/18/2002,611.0,15.4
20020619,2002_25,2002,6,25,Bonneville,6/19/2002,667.0,15.6
20020620,2002_25,2002,6,25,Bonneville,6/20/2002,611.0,15.8
20020621,2002_25,2002,6,25,Bonneville,6/21/2002,899.0,16.1
20020622,2002_25,2002,6,25,Bonneville,6/22/2002,954.0,16.4
20020623,2002_26,2002,6,26,Bonneville,6/23/2002,932.0,16.5
20020624,2002_26,2002,6,26,Bonneville,6/24/2002,1273.0,16.6
20020625,2002_26,2002,6,26,Bonneville,6/25/2002,1231.0,16.6
20020626,2002_26,2002,6,26,Bonneville,6/26/2002,1556.0,16.9
20020627,2002_26,2002,6,26,Bonneville,6/27/2002,1323.0,17.0
20020628,2002_26,2002,6,26,Bonneville,6/28/2002,1274.0,17.0
20020629,2002_26,2002,6,26,Bonneville,6/29/2002,1467.0,17.0
20020630,2002_27,2002,6,27,Bonneville,6/30/2002,1493.0,17.3
20020701,2002_27,2002,7,27,Bonneville,7/1/2002,1579.0,17.6
20020702,2002_27,2002,7,27,Bonneville,7/2/2002,1495.0,17.7
20020703,2002_27,2002,7,27,Bonneville,7/3/2002,1661.0,17.7
20020704,2002_27,2002,7,27,Bonneville,7/4/2002,1875.0,17.6
20020705,2002_27,2002,7,27,Bonneville,7/5/2002,1714.0,17.5
20020706,2002_27,2002,7,27,Bonneville,7/6/2002,1655.0,17.7
20020707,2002_28,2002,7,28,Bonneville,7/7/2002,2061.0,17.8
20020708,2002_28,2002,7,28,Bonneville,7/8/2002,2510.0,17.8
20020709,2002_28,2002,7,28,Bonneville,7/9/2002,2108.0,17.8
20020710,2002_28,2002,7,28,Bonneville,7/10/2002,3140.0,17.9
20020711,2002_28,2002,7,28,Bonneville,7/11/2002,3512.0,18.2
20020712,2002_28,2002,7,28,Bonneville,7/12/2002,4643.0,18.6
20020713,2002_28,2002,7,28,Bonneville,7/13/2002,4202.0,18.8
20020714,2002_29,2002,7,29,Bonneville,7/14/2002,3387.0,18.7
20020715,2002_29,2002,7,29,Bonneville,7/15/2002,3631.0,18.8
20020716,2002_29,2002,7,29,Bonneville,7/16/2002,3219.0,19.0
20020717,2002_29,2002,7,29,Bonneville,7/17/2002,4361.0,19.3
20020718,2002_29,2002,7,29,Bonneville,7/18/2002,4743.0,19.7
20020719,2002_29,2002,7,29,Bonneville,7/19/2002,4814.0,19.9
20020720,2002_29,2002,7,29,Bonneville,7/20/2002,4955.0,19.9
20020721,2002_30,2002,7,30,Bonneville,7/21/2002,2510.0,20.1
20020722,2002_30,2002,7,30,Bonneville,7/22/2002,5557.0,20.4
20020723,2002_30,2002,7,30,Bonneville,7/23/2002,6050.0,20.6
20020724,2002_30,2002,7,30,Bonneville,7/24/2002,5486.0,20.8
20020725,2002_30,2002,7,30,Bonneville,7/25/2002,7676.0,20.9
20020726,2002_30,2002,7,30,Bonneville,7/26/2002,5703.0,20.7
20020727,2002_30,2002,7,30,Bonneville,7/27/2002,4434.0,20.4
20020728,2002_31,2002,7,31,Bonneville,7/28/2002,4326.0,20.2
20020729,2002_31,2002,7,31,Bonneville,7/29/2002,3579.0,20.4
20020730,2002_31,2002,7,31,Bonneville,7/30/2002,5395.0,20.7
20020731,2002_31,2002,7,31,Bonneville,7/31/2002,5754.0,20.7
20020801,2002_31,2002,8,31,Bonneville,8/1/2002,6524.0,20.7
20020802,2002_31,2002,8,31,Bonneville,8/2/2002,5565.0,20.6
20020803,2002_31,2002,8,31,Bonneville,8/3/2002,6397.0,20.5
20020804,2002_32,2002,8,32,Bonneville,8/4/2002,8164.0,20.3
20020805,2002_32,2002,8,32,Bonneville,8/5/2002,8730.0,20.1
20020806,2002_32,2002,8,32,Bonneville,8/6/2002,6077.0,20.2
20020807,2002_32,2002,8,32,Bonneville,8/7/2002,7444.0,20.1
20020808,2002_32,2002,8,32,Bonneville,8/8/2002,3978.0,20.2
20020809,2002_32,2002,8,32,Bonneville,8/9/2002,5129.0,20.4
20020810,2002_32,2002,8,32,Bonneville,8/10/2002,7627.0,20.6
20020811,2002_33,2002,8,33,Bonneville,8/11/2002,7164.0,20.7
20020812,2002_33,2002,8,33,Bonneville,8/12/2002,7801.0,20.7
20020813,2002_33,2002,8,33,Bonneville,8/13/2002,7087.0,20.7
20020814,2002_33,2002,8,33,Bonneville,8/14/2002,5553.0,20.8
20020815,2002_33,2002,8,33,Bonneville,8/15/2002,6942.0,20.9
20020816,2002_33,2002,8,33,Bonneville,8/16/2002,6138.0,20.9
20020817,2002_33,2002,8,33,Bonneville,8/17/2002,4164.0,20.9
20020818,2002_34,2002,8,34,Bonneville,8/18/2002,4464.0,20.8
20020819,2002_34,2002,8,34,Bonneville,8/19/2002,3358.0,20.7
20020820,2002_34,2002,8,34,Bonneville,8/20/2002,2479.0,20.5
20020821,2002_34,2002,8,34,Bonneville,8/21/2002,2816.0,20.2
20020822,2002_34,2002,8,34,Bonneville,8/22/2002,2942.0,20.1
20020823,2002_34,2002,8,34,Bonneville,8/23/2002,3334.0,20.3
20020824,2002_34,2002,8,34,Bonneville,8/24/2002,5478.0,20.6
20020825,2002_35,2002,8,35,Bonneville,8/25/2002,6238.0,20.7
20020826,2002_35,2002,8,35,Bonneville,8/26/2002,7488.0,20.7
20020827,2002_35,2002,8,35,Bonneville,8/27/2002,6262.0,20.7
20020828,2002_35,2002,8,35,Bonneville,8/28/2002,4625.0,21.0
20020829,2002_35,2002,8,35,Bonneville,8/29/2002,4895.0,21.0
20020830,2002_35,2002,8,35,Bonneville,8/30/2002,5890.0,20.8
20020831,2002_35,2002,8,35,Bonneville,8/31/2002,4911.0,20.6
20020901,2002_36,2002,9,36,Bonneville,9/1/2002,3617.0,20.5
20020902,2002_36,2002,9,36,Bonneville,9/2/2002,3152.0,20.6
20020903,2002_36,2002,9,36,Bonneville,9/3/2002,3196.0,20.5
20020904,2002_36,2002,9,36,Bonneville,9/4/2002,2407.0,20.4
20020905,2002_36,2002,9,36,Bonneville,9/5/2002,2676.0,20.2
20020906,2002_36,2002,9,36,Bonneville,9/6/2002,2916.0,20.0
20020907,2002_36,2002,9,36,Bonneville,9/7/2002,4992.0,19.7
20020908,2002_37,2002,9,37,Bonneville,9/8/2002,6378.0,19.4
20020909,2002_37,2002,9,37,Bonneville,9/9/2002,7055.0,19.5
20020910,2002_37,2002,9,37,Bonneville,9/10/2002,8854.0,19.6
20020911,2002_37,2002,9,37,Bonneville,9/11/2002,8215.0,19.9
20020912,2002_37,2002,9,37,Bonneville,9/12/2002,7422.0,19.2
20020913,2002_37,2002,9,37,Bonneville,9/13/2002,5747.0,20.2
20020914,2002_37,2002,9,37,Bonneville,9/14/2002,7251.0,20.3
20020915,2002_38,2002,9,38,Bonneville,9/15/2002,4320.0,20.1
20020916,2002_38,2002,9,38,Bonneville,9/16/2002,5395.0,19.9
20020917,2002_38,2002,9,38,Bonneville,9/17/2002,4582.0,18.8
20020918,2002_38,2002,9,38,Bonneville,9/18/2002,3298.0,19.4
20020919,2002_38,2002,9,38,Bonneville,9/19/2002,4387.0,19.2
20020920,2002_38,2002,9,38,Bonneville,9/20/2002,5553.0,19.0
20020921,2002_38,2002,9,38,Bonneville,9/21/2002,6290.0,18.9
20020922,2002_39,2002,9,39,Bonneville,9/22/2002,4765.0,18.7
20020923,2002_39,2002,9,39,Bonneville,9/23/2002,3666.0,18.7
20020924,2002_39,2002,9,39,Bonneville,9/24/2002,3243.0,19.0
20020925,2002_39,2002,9,39,Bonneville,9/25/2002,3615.0,19.2
20020926,2002_39,2002,9,39,Bonneville,9/26/2002,3445.0,19.1
20020927,2002_39,2002,9,39,Bonneville,9/27/2002,3400.0,19.0
20020928,2002_39,2002,9,39,Bonneville,9/28/2002,3201.0,18.9
20020929,2002_40,2002,9,40,Bonneville,9/29/2002,2276.0,17.1
20020930,2002_40,2002,9,40,Bonneville,9/30/2002,2326.0,18.2
20021001,2002_40,2002,10,40,Bonneville,10/1/2002,1923.0,17.9
20021002,2002_40,2002,10,40,Bonneville,10/2/2002,2499.0,17.7
20021003,2002_40,2002,10,40,Bonneville,10/3/2002,1984.0,17.5
20021004,2002_40,2002,10,40,Bonneville,10/4/2002,1459.0,17.2
20021005,2002_40,2002,10,40,Bonneville,10/5/2002,1056.0,16.9
20021006,2002_41,2002,10,41,Bonneville,10/6/2002,1245.0,16.9
20021007,2002_41,2002,10,41,Bonneville,10/7/2002,1195.0,16.9
20021008,2002_41,2002,10,41,Bonneville,10/8/2002,932.0,16.8
20021009,2002_41,2002,10,41,Bonneville,10/9/2002,815.0,16.9
20021010,2002_41,2002,10,41,Bonneville,10/10/2002,716.0,16.6
20021011,2002_41,2002,10,41,Bonneville,10/11/2002,757.0,16.2
20021012,2002_41,2002,10,41,Bonneville,10/12/2002,786.0,15.7
20021013,2002_42,2002,10,42,Bonneville,10/13/2002,670.0,15.2
20021014,2002_42,2002,10,42,Bonneville,10/14/2002,678.0,14.9
20021015,2002_42,2002,10,42,Bonneville,10/15/2002,665.0,14.7
20021016,2002_42,2002,10,42,Bonneville,10/16/2002,422.0,14.8
20021017,2002_42,2002,10,42,Bonneville,10/17/2002,522.0,15.0
20021018,2002_42,2002,10,42,Bonneville,10/18/2002,368.0,15.1
20021019,2002_42,2002,10,42,Bonneville,10/19/2002,282.0,15.3
20021020,2002_43,2002,10,43,Bonneville,10/20/2002,276.0,15.3
20021021,2002_43,2002,10,43,Bonneville,10/21/2002,202.0,15.3
20021022,2002_43,2002,10,43,Bonneville,10/22/2002,246.0,15.3
20021023,2002_43,2002,10,43,Bonneville,10/23/2002,279.0,15.1
20021024,2002_43,2002,10,43,Bonneville,10/24/2002,359.0,14.6
20021025,2002_43,2002,10,43,Bonneville,10/25/2002,350.0,14.3
20021026,2002_43,2002,10,43,Bonneville,10/26/2002,311.0,14.2
20021027,2002_44,2002,10,44,Bonneville,10/27/2002,235.0,14.1
20021028,2002_44,2002,10,44,Bonneville,10/28/2002,212.0,13.9
20021029,2002_44,2002,10,44,Bonneville,10/29/2002,178.0,13.7
20021030,2002_44,2002,10,44,Bonneville,10/30/2002,183.0,12.9
20021031,2002_44,2002,10,44,Bonneville,10/31/2002,162.0,12.2
20021101,2002_44,2002,11,44,Bonneville,11/1/2002,162.0,11.5
20021102,2002_44,2002,11,44,Bonneville,11/2/2002,153.0,11.4
20021103,2002_45,2002,11,45,Bonneville,11/3/2002,65.0,10.0
20021104,2002_45,2002,11,45,Bonneville,11/4/2002,74.0,11.2
20021105,2002_45,2002,11,45,Bonneville,11/5/2002,99.0,11.2
20021106,2002_45,2002,11,45,Bonneville,11/6/2002,117.0,11.0
20021107,2002_45,2002,11,45,Bonneville,11/7/2002,84.0,10.8
20021108,2002_45,2002,11,45,Bonneville,11/8/2002,60.0,11.1
20021109,2002_45,2002,11,45,Bonneville,11/9/2002,57.0,11.2
20021110,2002_46,2002,11,46,Bonneville,11/10/2002,77.0,11.0
20021111,2002_46,2002,11,46,Bonneville,11/11/2002,99.0,10.9
20021112,2002_46,2002,11,46,Bonneville,11/12/2002,76.0,10.8
20021113,2002_46,2002,11,46,Bonneville,11/13/2002,81.0,10.8
20021114,2002_46,2002,11,46,Bonneville,11/14/2002,92.0,10.8
20021115,2002_46,2002,11,46,Bonneville,11/15/2002,106.0,10.5
20030101,2003_01,2003,1,1,Bonneville,1/1/2003,20.0,6.7
20030102,2003_01,2003,1,1,Bonneville,1/2/2003,15.0,6.7
20030103,2003_01,2003,1,1,Bonneville,1/3/2003,19.0,6.7
20030104,2003_01,2003,1,1,Bonneville,1/4/2003,16.0,6.7
20030105,2003_02,2003,1,2,Bonneville,1/5/2003,-5.0,6.7
20030106,2003_02,2003,1,2,Bonneville,1/6/2003,-2.0,6.5
20030107,2003_02,2003,1,2,Bonneville,1/7/2003,14.0,6.2
20030108,2003_02,2003,1,2,Bonneville,1/8/2003,5.0,6.1
20030109,2003_02,2003,1,2,Bonneville,1/9/2003,30.0,5.9
20030110,2003_02,2003,1,2,Bonneville,1/10/2003,9.0,5.8
20030111,2003_02,2003,1,2,Bonneville,1/11/2003,14.0,5.7
20030112,2003_03,2003,1,3,Bonneville,1/12/2003,15.0,5.7
20030113,2003_03,2003,1,3,Bonneville,1/13/2003,32.0,5.8
20030114,2003_03,2003,1,3,Bonneville,1/14/2003,33.0,6.0
20030115,2003_03,2003,1,3,Bonneville,1/15/2003,23.0,6.0
20030116,2003_03,2003,1,3,Bonneville,1/16/2003,44.0,6.1
20030117,2003_03,2003,1,3,Bonneville,1/17/2003,28.0,6.1
20030118,2003_03,2003,1,3,Bonneville,1/18/2003,48.0,5.9
20030119,2003_04,2003,1,4,Bonneville,1/19/2003,24.0,5.8
20030120,2003_04,2003,1,4,Bonneville,1/20/2003,21.0,5.8
20030121,2003_04,2003,1,4,Bonneville,1/21/2003,14.0,5.7
20030122,2003_04,2003,1,4,Bonneville,1/22/2003,8.0,5.5
20030123,2003_04,2003,1,4,Bonneville,1/23/2003,10.0,5.5
20030124,2003_04,2003,1,4,Bonneville,1/24/2003,20.0,5.6
20030125,2003_04,2003,1,4,Bonneville,1/25/2003,7.0,5.6
20030126,2003_05,2003,1,5,Bonneville,1/26/2003,54.0,5.7
20030127,2003_05,2003,1,5,Bonneville,1/27/2003,45.0,6.0
20030128,2003_05,2003,1,5,Bonneville,1/28/2003,46.0,5.9
20030129,2003_05,2003,1,5,Bonneville,1/29/2003,39.0,5.8
20030130,2003_05,2003,1,5,Bonneville,1/30/2003,30.0,5.8
20030131,2003_05,2003,1,5,Bonneville,1/31/2003,48.0,6.0
20030201,2003_05,2003,2,5,Bonneville,2/1/2003,3.0,6.0
20030202,2003_06,2003,2,6,Bonneville,2/2/2003,,5.9
20030203,2003_06,2003,2,6,Bonneville,2/3/2003,31.0,5.9
20030204,2003_06,2003,2,6,Bonneville,2/4/2003,108.0,5.8
20030205,2003_06,2003,2,6,Bonneville,2/5/2003,100.0,5.6
20030206,2003_06,2003,2,6,Bonneville,2/6/2003,90.0,5.5
20030207,2003_06,2003,2,6,Bonneville,2/7/2003,61.0,5.4
20030208,2003_06,2003,2,6,Bonneville,2/8/2003,56.0,5.4
20030209,2003_07,2003,2,7,Bonneville,2/9/2003,58.0,5.5
20030210,2003_07,2003,2,7,Bonneville,2/10/2003,51.0,5.7
20030211,2003_07,2003,2,7,Bonneville,2/11/2003,39.0,5.7
20030212,2003_07,2003,2,7,Bonneville,2/12/2003,59.0,5.7
20030213,2003_07,2003,2,7,Bonneville,2/13/2003,74.0,5.7
20030214,2003_07,2003,2,7,Bonneville,2/14/2003,90.0,5.8
20030215,2003_07,2003,2,7,Bonneville,2/15/2003,107.0,5.8
20030216,2003_08,2003,2,8,Bonneville,2/16/2003,114.0,5.8
20030217,2003_08,2003,2,8,Bonneville,2/17/2003,61.0,5.8
20030218,2003_08,2003,2,8,Bonneville,2/18/2003,50.0,5.9
20030219,2003_08,2003,2,8,Bonneville,2/19/2003,28.0,5.9
20030220,2003_08,2003,2,8,Bonneville,2/20/2003,44.0,6.0
20030221,2003_08,2003,2,8,Bonneville,2/21/2003,110.0,6.1
20030222,2003_08,2003,2,8,Bonneville,2/22/2003,90.0,6.2
20030223,2003_09,2003,2,9,Bonneville,2/23/2003,81.0,6.1
20030224,2003_09,2003,2,9,Bonneville,2/24/2003,19.0,5.6
20030225,2003_09,2003,2,9,Bonneville,2/25/2003,10.0,5.3
20030226,2003_09,2003,2,9,Bonneville,2/26/2003,30.0,5.3
20030227,2003_09,2003,2,9,Bonneville,2/27/2003,85.0,5.4
20030228,2003_09,2003,2,9,Bonneville,2/28/2003,79.0,5.5
20030301,2003_09,2003,3,9,Bonneville,3/1/2003,131.0,5.7
20030302,2003_10,2003,3,10,Bonneville,3/2/2003,93.0,5.8
20030303,2003_10,2003,3,10,Bonneville,3/3/2003,64.0,5.9
20030304,2003_10,2003,3,10,Bonneville,3/4/2003,35.0,6.1
20030305,2003_10,2003,3,10,Bonneville,3/5/2003,60.0,6.2
20030306,2003_10,2003,3,10,Bonneville,3/6/2003,58.0,6.3
20030307,2003_10,2003,3,10,Bonneville,3/7/2003,102.0,6.2
20030308,2003_10,2003,3,10,Bonneville,3/8/2003,100.0,6.1
20030309,2003_11,2003,3,11,Bonneville,3/9/2003,118.0,6.2
20030310,2003_11,2003,3,11,Bonneville,3/10/2003,119.0,6.5
20030311,2003_11,2003,3,11,Bonneville,3/11/2003,65.0,6.7
20030312,2003_11,2003,3,11,Bonneville,3/12/2003,66.0,6.8
20030313,2003_11,2003,3,11,Bonneville,3/13/2003,57.0,6.9
20030314,2003_11,2003,3,11,Bonneville,3/14/2003,76.0,6.9
20030315,2003_11,2003,3,11,Bonneville,3/15/2003,110.0,7.0
20030316,2003_12,2003,3,12,Bonneville,3/16/2003,54.0,7.3
20030317,2003_12,2003,3,12,Bonneville,3/17/2003,21.0,7.3
20030318,2003_12,2003,3,12,Bonneville,3/18/2003,41.0,7.3
20030319,2003_12,2003,3,12,Bonneville,3/19/2003,50.0,7.3
20030320,2003_12,2003,3,12,Bonneville,3/20/2003,40.0,7.4
20030321,2003_12,2003,3,12,Bonneville,3/21/2003,50.0,7.6
20030322,2003_12,2003,3,12,Bonneville,3/22/2003,69.0,7.8
20030323,2003_13,2003,3,13,Bonneville,3/23/2003,46.0,7.9
20030324,2003_13,2003,3,13,Bonneville,3/24/2003,33.0,7.9
20030325,2003_13,2003,3,13,Bonneville,3/25/2003,40.0,8.0
20030326,2003_13,2003,3,13,Bonneville,3/26/2003,78.0,8.0
20030327,2003_13,2003,3,13,Bonneville,3/27/2003,79.0,8.2
20030328,2003_13,2003,3,13,Bonneville,3/28/2003,116.0,8.4
20030329,2003_13,2003,3,13,Bonneville,3/29/2003,75.0,8.5
20030330,2003_14,2003,3,14,Bonneville,3/30/2003,93.0,8.7
20030331,2003_14,2003,3,14,Bonneville,3/31/2003,125.0,8.9
20030401,2003_14,2003,4,14,Bonneville,4/1/2003,79.0,8.9
20030402,2003_14,2003,4,14,Bonneville,4/2/2003,80.0,8.8
20030403,2003_14,2003,4,14,Bonneville,4/3/2003,78.0,8.6
20030404,2003_14,2003,4,14,Bonneville,4/4/2003,101.0,8.6
20030405,2003_14,2003,4,14,Bonneville,4/5/2003,97.0,8.7
20030406,2003_15,2003,4,15,Bonneville,4/6/2003,69.0,8.6
20030407,2003_15,2003,4,15,Bonneville,4/7/2003,76.0,8.7
20030408,2003_15,2003,4,15,Bonneville,4/8/2003,80.0,8.8
20030409,2003_15,2003,4,15,Bonneville,4/9/2003,74.0,9.1
20030410,2003_15,2003,4,15,Bonneville,4/10/2003,46.0,9.3
20030411,2003_15,2003,4,15,Bonneville,4/11/2003,71.0,9.4
20030412,2003_15,2003,4,15,Bonneville,4/12/2003,61.0,9.5
20030413,2003_16,2003,4,16,Bonneville,4/13/2003,43.0,9.7
20030414,2003_16,2003,4,16,Bonneville,4/14/2003,40.0,9.9
20030415,2003_16,2003,4,16,Bonneville,4/15/2003,33.0,10.1
20030416,2003_16,2003,4,16,Bonneville,4/16/2003,21.0,10.2
20030417,2003_16,2003,4,16,Bonneville,4/17/2003,13.0,10.2
20030418,2003_16,2003,4,16,Bonneville,4/18/2003,21.0,10.2
20030419,2003_16,2003,4,16,Bonneville,4/19/2003,27.0,10.4
20030420,2003_17,2003,4,17,Bonneville,4/20/2003,45.0,10.5
20030421,2003_17,2003,4,17,Bonneville,4/21/2003,27.0,10.6
20030422,2003_17,2003,4,17,Bonneville,4/22/2003,19.0,10.7
20030423,2003_17,2003,4,17,Bonneville,4/23/2003,38.0,10.9
20030424,2003_17,2003,4,17,Bonneville,4/24/2003,53.0,10.8
20030425,2003_17,2003,4,17,Bonneville,4/25/2003,35.0,10.6
20030426,2003_17,2003,4,17,Bonneville,4/26/2003,25.0,10.6
20030427,2003_18,2003,4,18,Bonneville,4/27/2003,34.0,10.7
20030428,2003_18,2003,4,18,Bonneville,4/28/2003,21.0,10.7
20030429,2003_18,2003,4,18,Bonneville,4/29/2003,33.0,10.9
20030430,2003_18,2003,4,18,Bonneville,4/30/2003,34.0,11.1
20030501,2003_18,2003,5,18,Bonneville,5/1/2003,38.0,11.3
20030502,2003_18,2003,5,18,Bonneville,5/2/2003,45.0,11.5
20030503,2003_18,2003,5,18,Bonneville,5/3/2003,38.0,11.4
20030504,2003_19,2003,5,19,Bonneville,5/4/2003,19.0,11.3
20030505,2003_19,2003,5,19,Bonneville,5/5/2003,25.0,11.3
20030506,2003_19,2003,5,19,Bonneville,5/6/2003,31.0,11.4
20030507,2003_19,2003,5,19,Bonneville,5/7/2003,50.0,11.4
20030508,2003_19,2003,5,19,Bonneville,5/8/2003,37.0,11.6
20030509,2003_19,2003,5,19,Bonneville,5/9/2003,29.0,11.6
20030510,2003_19,2003,5,19,Bonneville,5/10/2003,27.0,11.6
20030511,2003_20,2003,5,20,Bonneville,5/11/2003,29.0,11.8
20030512,2003_20,2003,5,20,Bonneville,5/12/2003,50.0,11.9
20030513,2003_20,2003,5,20,Bonneville,5/13/2003,45.0,12.2
20030514,2003_20,2003,5,20,Bonneville,5/14/2003,58.0,12.4
20030515,2003_20,2003,5,20,Bonneville,5/15/2003,47.0,12.3
20030516,2003_20,2003,5,20,Bonneville,5/16/2003,57.0,12.1
20030517,2003_20,2003,5,20,Bonneville,5/17/2003,93.0,12.1
20030518,2003_21,2003,5,21,Bonneville,5/18/2003,66.0,12.1
20030519,2003_21,2003,5,21,Bonneville,5/19/2003,47.0,12.2
20030520,2003_21,2003,5,21,Bonneville,5/20/2003,55.0,12.5
20030521,2003_21,2003,5,21,Bonneville,5/21/2003,51.0,12.8
20030522,2003_21,2003,5,21,Bonneville,5/22/2003,67.0,13.0
20030523,2003_21,2003,5,21,Bonneville,5/23/2003,63.0,13.2
20030524,2003_21,2003,5,21,Bonneville,5/24/2003,73.0,13.3
20030525,2003_22,2003,5,22,Bonneville,5/25/2003,67.0,13.5
20030526,2003_22,2003,5,22,Bonneville,5/26/2003,94.0,13.5
20030527,2003_22,2003,5,22,Bonneville,5/27/2003,101.0,13.5
20030528,2003_22,2003,5,22,Bonneville,5/28/2003,98.0,13.9
20030529,2003_22,2003,5,22,Bonneville,5/29/2003,72.0,14.1
20030530,2003_22,2003,5,22,Bonneville,5/30/2003,53.0,14.3
20030531,2003_22,2003,5,22,Bonneville,5/31/2003,89.0,14.4
20030601,2003_23,2003,6,23,Bonneville,6/1/2003,128.0,14.6
20030602,2003_23,2003,6,23,Bonneville,6/2/2003,111.0,14.7
20030603,2003_23,2003,6,23,Bonneville,6/3/2003,97.0,14.8
20030604,2003_23,2003,6,23,Bonneville,6/4/2003,124.0,15.0
20030605,2003_23,2003,6,23,Bonneville,6/5/2003,95.0,15.5
20030606,2003_23,2003,6,23,Bonneville,6/6/2003,146.0,15.9
20030607,2003_23,2003,6,23,Bonneville,6/7/2003,127.0,16.0
20030608,2003_24,2003,6,24,Bonneville,6/8/2003,161.0,16.1
20030609,2003_24,2003,6,24,Bonneville,6/9/2003,151.0,16.0
20030610,2003_24,2003,6,24,Bonneville,6/10/2003,157.0,16.0
20030611,2003_24,2003,6,24,Bonneville,6/11/2003,147.0,16.1
20030612,2003_24,2003,6,24,Bonneville,6/12/2003,186.0,16.3
20030613,2003_24,2003,6,24,Bonneville,6/13/2003,205.0,16.4
20030614,2003_24,2003,6,24,Bonneville,6/14/2003,199.0,16.4
20030615,2003_25,2003,6,25,Bonneville,6/15/2003,225.0,16.6
20030616,2003_25,2003,6,25,Bonneville,6/16/2003,242.0,16.8
20030617,2003_25,2003,6,25,Bonneville,6/17/2003,301.0,17.2
20030618,2003_25,2003,6,25,Bonneville,6/18/2003,318.0,17.3
20030619,2003_25,2003,6,25,Bonneville,6/19/2003,290.0,17.1
20030620,2003_25,2003,6,25,Bonneville,6/20/2003,328.0,16.7
20030621,2003_25,2003,6,25,Bonneville,6/21/2003,438.0,16.5
20030622,2003_26,2003,6,26,Bonneville,6/22/2003,499.0,16.3
20030623,2003_26,2003,6,26,Bonneville,6/23/2003,515.0,16.4
20030624,2003_26,2003,6,26,Bonneville,6/24/2003,548.0,16.6
20030625,2003_26,2003,6,26,Bonneville,6/25/2003,589.0,16.9
20030626,2003_26,2003,6,26,Bonneville,6/26/2003,620.0,17.2
20030627,2003_26,2003,6,26,Bonneville,6/27/2003,933.0,17.5
20030628,2003_26,2003,6,26,Bonneville,6/28/2003,828.0,17.8
20030629,2003_27,2003,6,27,Bonneville,6/29/2003,1061.0,17.9
20030630,2003_27,2003,6,27,Bonneville,6/30/2003,1197.0,18.1
20030701,2003_27,2003,7,27,Bonneville,7/1/2003,1193.0,18.1
20030702,2003_27,2003,7,27,Bonneville,7/2/2003,1090.0,18.0
20030703,2003_27,2003,7,27,Bonneville,7/3/2003,1106.0,18.0
20030704,2003_27,2003,7,27,Bonneville,7/4/2003,1180.0,18.2
20030705,2003_27,2003,7,27,Bonneville,7/5/2003,1106.0,18.4
20030706,2003_28,2003,7,28,Bonneville,7/6/2003,1149.0,18.6
20030707,2003_28,2003,7,28,Bonneville,7/7/2003,1732.0,18.8
20030708,2003_28,2003,7,28,Bonneville,7/8/2003,1880.0,18.8
20030709,2003_28,2003,7,28,Bonneville,7/9/2003,1558.0,19.0
20030710,2003_28,2003,7,28,Bonneville,7/10/2003,1782.0,19.4
20030711,2003_28,2003,7,28,Bonneville,7/11/2003,2203.0,19.5
20030712,2003_28,2003,7,28,Bonneville,7/12/2003,2746.0,19.9
20030713,2003_29,2003,7,29,Bonneville,7/13/2003,3381.0,20.1
